"","year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
"2251",2020,"May",2020-05-18,1899-12-31 14:36:00,1,"Afternoon",1,"Duck spp.","Green-winged Teal","Pyrotechnics",0,"Clear","0-50","temporary standing water"
"2252",2020,"May",2020-05-18,1899-12-31 17:00:00,1,"Evening",23,"Passerine","Lapland Longspur","Pyrotechnics",0,"Clear","0-50","short grass"
"2253",2020,"May",2020-05-18,1899-12-31 17:02:00,1,"Evening",0,"Passerine","Lapland Longspur","Pyrotechnics",0,"Clear","51-100","short grass"
"2254",2020,"May",2020-05-18,1899-12-31 06:23:00,1,"Morning",17,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","0-50","runway"
"2255",2020,"May",2020-05-18,1899-12-31 14:34:00,1,"Afternoon",2,"Duck spp.","Northern Pintail","Pyrotechnics",0,"Clear","0-50","temporary standing water"
"2256",2020,"May",2020-05-18,1899-12-31 14:35:00,1,"Afternoon",2,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Clear","0-50","temporary standing water"
"2257",2020,"May",2020-05-19,1899-12-31 11:26:00,1,"Morning",15,"Shorebird","American-golden Plover","Vehicle Hazed",0,"Clear","0-50","taxiway"
"2258",2020,"May",2020-05-19,1899-12-31 06:24:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","river"
"2259",2020,"May",2020-05-19,1899-12-31 15:12:00,1,"Afternoon",3,"Duck spp.","American Wigeon","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
"2260",2020,"May",2020-05-19,1899-12-31 18:58:00,1,"Evening",2,"Duck spp.","American Wigeon","Paintball",0,"Partly cloudy","51-100","temporary standing water"
"2261",2020,"May",2020-05-19,1899-12-31 20:52:00,1,"Evening",2,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
"2262",2020,"May",2020-05-19,1899-12-31 14:13:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2263",2020,"May",2020-05-19,1899-12-31 14:14:00,1,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2264",2020,"May",2020-05-20,1899-12-31 06:30:00,1,"Morning",2,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","0-50","taxiway"
"2265",2020,"May",2020-05-20,1899-12-31 06:31:00,1,"Morning",1,"Goose spp.","Canada Goose","Pyrotechnics",0,"Clear","0-50","taxiway"
"2266",2020,"May",2020-05-20,1899-12-31 12:50:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear","0-50","structure"
"2267",2020,"May",2020-05-20,1899-12-31 12:51:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear","0-50","structure"
"2268",2020,"May",2020-05-20,1899-12-31 06:43:00,1,"Morning",10,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","runway"
"2269",2020,"May",2020-05-20,1899-12-31 06:44:00,1,"Morning",4,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","runway"
"2270",2020,"May",2020-05-20,1899-12-31 17:28:00,1,"Evening",5,"Shorebird","American-golden Plover","Vehicle Hazed",0,"Partly cloudy",NA,"short grass"
"2271",2020,"May",2020-05-20,1899-12-31 14:48:00,1,"Afternoon",7,"Shorebird","Lesser Yellowlegs","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"2272",2020,"May",2020-05-20,1899-12-31 14:00:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"2273",2020,"May",2020-05-20,1899-12-31 14:01:00,1,"Afternoon",4,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"2274",2020,"May",2020-05-20,1899-12-31 17:00:00,1,"Evening",4,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2275",2020,"May",2020-05-20,1899-12-31 16:46:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy","0-50","structure"
"2276",2020,"May",2020-05-20,1899-12-31 16:47:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy","0-50","structure"
"2277",2020,"May",2020-05-20,1899-12-31 14:47:00,1,"Afternoon",5,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Partly cloudy","0-50","temporary standing water"
"2278",2020,"May",2020-05-20,1899-12-31 18:05:00,1,"Evening",2,"Duck spp.","Northern Shoveler","Paintball",0,"Partly cloudy","0-50","temporary standing water"
"2279",2020,"May",2020-05-21,1899-12-31 06:43:00,1,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
"2280",2020,"May",2020-05-21,1899-12-31 06:42:00,1,"Morning",1,"Crane","Sandhill Crane","Pyrotechnics",0,"Clear","0-50","short grass"
"2281",2020,"May",2020-05-21,1899-12-31 18:40:00,1,"Evening",2,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","0-50","temporary standing water"
"2282",2020,"May",2020-05-21,1899-12-31 15:30:00,1,"Afternoon",2,"Duck spp.","Mallard","Paintball",0,"Partly cloudy","0-50","temporary standing water"
"2283",2020,"May",2020-05-21,1899-12-31 20:10:00,1,"Evening",0,"Duck spp.","Mallard","Paintball",0,"Partly cloudy","51-100","temporary standing water"
"2284",2020,"May",2020-05-21,1899-12-31 16:04:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2285",2020,"May",2020-05-21,1899-12-31 16:05:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2286",2020,"May",2020-05-21,1899-12-31 14:15:00,1,"Afternoon",6,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Partly cloudy","101-150","temporary standing water"
"2287",2020,"May",2020-05-21,1899-12-31 15:29:00,1,"Afternoon",0,"Duck spp.","Northern Shoveler","Paintball",0,"Partly cloudy","51-100","temporary standing water"
"2288",2020,"May",2020-05-21,1899-12-31 20:09:00,1,"Evening",0,"Duck spp.","Northern Shoveler","Paintball",0,"Partly cloudy","0-50","temporary standing water"
"2289",2020,"May",2020-05-22,1899-12-31 12:45:00,1,"Afternoon",2,"Raven","Common Raven","Observed",0,"Partly cloudy",NA,"structure"
"2290",2020,"May",2020-05-22,1899-12-31 07:23:00,1,"Morning",2,"Duck spp.","Mallard","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
"2291",2020,"May",2020-05-22,1899-12-31 08:53:00,1,"Morning",0,"Duck spp.","Mallard","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
"2292",2020,"May",2020-05-22,1899-12-31 06:40:00,1,"Morning",0,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Partly cloudy","0-50","runway"
"2293",2020,"May",2020-05-22,1899-12-31 06:29:00,1,"Morning",8,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","short grass"
"2294",2020,"May",2020-05-22,1899-12-31 06:35:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"2295",2020,"May",2020-05-22,1899-12-31 10:09:00,1,"Morning",0,"None","None","Public Relations",0,"Partly cloudy",NA,NA
"2296",2020,"May",2020-05-22,1899-12-31 07:22:00,1,"Morning",5,"Duck spp.","Northern Shoveler","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
"2297",2020,"May",2020-05-22,1899-12-31 08:54:00,1,"Morning",0,"Duck spp.","Northern Shoveler","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
"2298",2020,"May",2020-05-26,1899-12-31 06:43:00,1,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"2299",2020,"May",2020-05-26,1899-12-31 06:55:00,1,"Morning",50,"Gull spp.","Herring Gull","Harassment Shooting",0,"Cloudy","0-50","taxiway"
"2300",2020,"May",2020-05-26,1899-12-31 06:56:00,1,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Cloudy","0-50","taxiway"
"2301",2020,"May",2020-05-26,1899-12-31 06:57:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"2302",2020,"May",2020-05-26,1899-12-31 07:06:00,1,"Morning",1,"Gull spp.","Herring Gull","Harassment Shooting",0,"Cloudy","0-50","taxiway"
"2303",2020,"May",2020-05-26,1899-12-31 07:10:00,1,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Cloudy","0-50","taxiway"
"2304",2020,"May",2020-05-26,1899-12-31 06:15:00,1,"Morning",1,"Mammal","Red Fox","Observed",0,"Cloudy","0-50","short grass"
"2305",2020,"May",2020-05-26,1899-12-31 11:53:00,1,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Cloudy","0-50","short grass"
"2306",2020,"May",2020-05-26,1899-12-31 19:10:00,1,"Evening",2,"Duck spp.","American Wigeon","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
"2307",2020,"May",2020-05-26,1899-12-31 20:51:00,1,"Evening",10,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","101-150","short grass"
"2308",2020,"May",2020-05-26,1899-12-31 19:30:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2309",2020,"May",2020-05-26,1899-12-31 14:39:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2310",2020,"May",2020-05-26,1899-12-31 14:40:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2311",2020,"May",2020-05-26,1899-12-31 19:07:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2312",2020,"May",2020-05-27,1899-12-31 06:51:00,1,"Morning",25,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
"2313",2020,"May",2020-05-27,1899-12-31 06:50:00,1,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","runway"
"2314",2020,"May",2020-05-27,1899-12-31 06:47:00,1,"Morning",20,"Gull spp.","Herring Gull","Physical Harassment",0,"Cloudy","0-50","runway"
"2315",2020,"May",2020-05-27,1899-12-31 06:45:00,1,"Morning",5,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","runway"
"2316",2020,"May",2020-05-27,1899-12-31 13:20:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2317",2020,"May",2020-05-27,1899-12-31 13:21:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2318",2020,"May",2020-05-27,1899-12-31 12:45:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2319",2020,"May",2020-05-27,1899-12-31 12:46:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2320",2020,"May",2020-05-27,1899-12-31 20:31:00,1,"Evening",8,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","101-150","short grass"
"2321",2020,"May",2020-05-27,1899-12-31 14:52:00,1,"Afternoon",2,"Raven","Common Raven","Observed",0,"Partly cloudy",NA,"short grass"
"2322",2020,"May",2020-05-27,1899-12-31 18:48:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2323",2020,"May",2020-05-27,1899-12-31 18:50:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2324",2020,"May",2020-05-28,1899-12-31 06:43:00,1,"Morning",2,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
"2325",2020,"May",2020-05-28,1899-12-31 06:58:00,1,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"2326",2020,"May",2020-05-28,1899-12-31 06:59:00,1,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"2327",2020,"May",2020-05-28,1899-12-31 06:52:00,1,"Morning",11,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","runway"
"2328",2020,"May",2020-05-28,1899-12-31 09:23:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2329",2020,"May",2020-05-28,1899-12-31 09:24:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2330",2020,"May",2020-05-28,1899-12-31 19:35:00,1,"Evening",10,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Cloudy","101-150","short grass"
"2331",2020,"May",2020-05-28,1899-12-31 18:05:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2332",2020,"May",2020-05-28,1899-12-31 18:06:00,1,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2333",2020,"May",2020-05-28,1899-12-31 15:57:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2334",2020,"May",2020-05-28,1899-12-31 15:58:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2335",2020,"May",2020-05-28,1899-12-31 15:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2336",2020,"May",2020-05-28,1899-12-31 14:52:00,1,"Afternoon",16,"Pigeon","Rock Dove","Observed",0,"Cloudy",NA,"structure"
"2337",2020,"May",2020-05-29,1899-12-31 09:28:00,1,"Morning",1,"Raptor","Bald Eagle","Pyrotechnics",0,"Partly cloudy","51-100","runway"
"2338",2020,"May",2020-05-29,1899-12-31 15:10:00,1,"Afternoon",1,"Raptor","Bald Eagle","Observed",0,"Partly cloudy","0-50","woodland"
"2339",2020,"May",2020-05-29,1899-12-31 06:43:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2340",2020,"May",2020-05-29,1899-12-31 06:44:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2341",2020,"May",2020-05-29,1899-12-31 18:32:00,1,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2342",2020,"May",2020-05-29,1899-12-31 18:50:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2343",2020,"May",2020-05-29,1899-12-31 18:51:00,1,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2344",2020,"May",2020-05-29,1899-12-31 18:35:00,1,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2345",2020,"June",2020-06-01,1899-12-31 06:43:00,NA,"Morning",30,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
"2346",2020,"June",2020-06-01,1899-12-31 06:45:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","51-100","runway"
"2347",2020,"June",2020-06-01,1899-12-31 06:18:00,NA,"Morning",1,"Crane","Sandhill Crane","Observed",0,"Cloudy","0-50","asphalt/concrete"
"2348",2020,"June",2020-06-01,1899-12-31 14:37:00,NA,"Afternoon",8,"Swallow spp.","Cliff Swallow","Observed",0,"Cloudy",NA,"structure"
"2349",2020,"June",2020-06-01,1899-12-31 20:57:00,NA,"Evening",6,"Swallow spp.","Cliff Swallow","Observed",0,"Cloudy",NA,"structure"
"2350",2020,"June",2020-06-01,1899-12-31 17:10:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2351",2020,"June",2020-06-01,1899-12-31 18:20:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2352",2020,"June",2020-06-01,1899-12-31 17:54:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2353",2020,"June",2020-06-02,1899-12-31 06:44:00,NA,"Morning",21,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","151-200","runway"
"2354",2020,"June",2020-06-02,1899-12-31 07:34:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2355",2020,"June",2020-06-02,1899-12-31 07:35:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2356",2020,"June",2020-06-02,1899-12-31 07:46:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2357",2020,"June",2020-06-02,1899-12-31 07:48:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2358",2020,"June",2020-06-02,1899-12-31 08:11:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2359",2020,"June",2020-06-02,1899-12-31 08:12:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2360",2020,"June",2020-06-02,1899-12-31 06:40:00,NA,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","0-50","taxiway"
"2361",2020,"June",2020-06-02,1899-12-31 08:33:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2362",2020,"June",2020-06-02,1899-12-31 08:34:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2363",2020,"June",2020-06-02,1899-12-31 09:01:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2364",2020,"June",2020-06-02,1899-12-31 09:02:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2365",2020,"June",2020-06-02,1899-12-31 10:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2366",2020,"June",2020-06-02,1899-12-31 10:01:00,NA,"Morning",4,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
"2367",2020,"June",2020-06-03,1899-12-31 06:38:00,NA,"Morning",5,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Partly cloudy","0-50","taxiway"
"2368",2020,"June",2020-06-03,1899-12-31 06:45:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2369",2020,"June",2020-06-03,1899-12-31 06:46:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
"2370",2020,"June",2020-06-03,1899-12-31 06:41:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Partly cloudy","0-50","short grass"
"2371",2020,"June",2020-06-04,1899-12-31 06:15:00,NA,"Morning",1,"Raptor","Bald Eagle","Observed",0,"Partly cloudy","51-100","woodland"
"2372",2020,"June",2020-06-04,1899-12-31 12:35:00,NA,"Afternoon",10,"Swallow spp.","Cliff Swallow","Observed",0,"Partly cloudy",NA,"structure"
"2373",2020,"June",2020-06-04,1899-12-31 06:33:00,NA,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
"2374",2020,"June",2020-06-04,1899-12-31 06:46:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2375",2020,"June",2020-06-04,1899-12-31 06:53:00,NA,"Morning",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
"2376",2020,"June",2020-06-04,1899-12-31 12:36:00,NA,"Afternoon",1,"Swallow spp.","Tree Swallow","Observed",0,"Partly cloudy",NA,"structure"
"2377",2020,"June",2020-06-04,1899-12-31 20:55:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2378",2020,"June",2020-06-04,1899-12-31 15:49:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2379",2020,"June",2020-06-04,1899-12-31 18:53:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2380",2020,"June",2020-06-04,1899-12-31 19:01:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2381",2020,"June",2020-06-04,1899-12-31 19:02:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2382",2020,"June",2020-06-05,1899-12-31 06:53:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2383",2020,"June",2020-06-05,1899-12-31 06:54:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2384",2020,"June",2020-06-05,1899-12-31 19:40:00,NA,"Evening",4,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","101-150","short grass"
"2385",2020,"June",2020-06-05,1899-12-31 18:50:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2386",2020,"June",2020-06-05,1899-12-31 18:51:00,NA,"Evening",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2387",2020,"June",2020-06-05,1899-12-31 18:37:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2388",2020,"June",2020-06-05,1899-12-31 18:38:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
"2389",2020,"June",2020-06-05,1899-12-31 15:48:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
"2390",2020,"June",2020-06-08,1899-12-31 06:53:00,NA,"Morning",43,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2391",2020,"June",2020-06-08,1899-12-31 06:55:00,NA,"Morning",42,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
"2392",2020,"June",2020-06-08,1899-12-31 09:09:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
"2393",2020,"June",2020-06-08,1899-12-31 15:51:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2394",2020,"June",2020-06-08,1899-12-31 18:40:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2395",2020,"June",2020-06-08,1899-12-31 15:50:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2396",2020,"June",2020-06-08,1899-12-31 18:41:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2397",2020,"June",2020-06-08,1899-12-31 18:42:00,NA,"Evening",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
"2398",2020,"June",2020-06-08,1899-12-31 19:38:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
"2399",2020,"June",2020-06-08,1899-12-31 19:25:00,NA,"Evening",1,"Raptor","Osprey","Vehicle Hazed",0,"Cloudy","51-100","short grass"
"2400",2020,"June",2020-06-08,1899-12-31 17:10:00,NA,"Evening",1,"Raptor","Osprey","Observed",0,"Cloudy","51-100","woodland"
"2401",2020,"June",2020-06-09,1899-12-31 07:20:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
"2402",2020,"June",2020-06-09,1899-12-31 07:21:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","101-150","taxiway"
"2403",2020,"June",2020-06-09,1899-12-31 13:53:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
"2404",2020,"June",2020-06-09,1899-12-31 07:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
"2405",2020,"June",2020-06-09,1899-12-31 19:00:00,NA,"Evening",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
"2406",2020,"June",2020-06-09,1899-12-31 14:25:00,NA,"Afternoon",2,"Duck spp.","Mallard","Paintball",0,"Partly cloudy","0-50","temporary standing water"
"2407",2020,"June",2020-06-09,1899-12-31 15:34:00,NA,"Afternoon",1,"Raptor","Osprey","Observed",0,"Partly cloudy","51-100","river"
"2408",2020,"June",2020-06-09,1899-12-31 16:14:00,NA,"Afternoon",1,"Mammal","Red Fox","Observed",0,"Partly cloudy","0-50","woodland"
"2409",2020,"June",2020-06-10,1899-12-31 06:15:00,NA,"Morning",1,"Raptor","Bald Eagle","Observed",0,"Clear","51-100","woodland"
"2410",2020,"June",2020-06-10,1899-12-31 06:30:00,NA,"Morning",40,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","0-50","runway"
"2411",2020,"June",2020-06-10,1899-12-31 06:31:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","0-50","runway"
"2412",2020,"June",2020-06-10,1899-12-31 06:34:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"2413",2020,"June",2020-06-10,1899-12-31 06:38:00,NA,"Morning",30,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","0-50","runway"
"2414",2020,"June",2020-06-10,1899-12-31 06:39:00,NA,"Morning",10,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
"2415",2020,"June",2020-06-10,1899-12-31 06:33:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","runway"
"2416",2020,"June",2020-06-10,1899-12-31 09:50:00,NA,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
"2417",2020,"June",2020-06-10,1899-12-31 09:51:00,NA,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"2418",2020,"June",2020-06-10,1899-12-31 09:45:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
"2419",2020,"June",2020-06-10,1899-12-31 09:46:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
"2420",2020,"June",2020-06-10,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
"2421",2020,"June",2020-06-10,1899-12-31 11:16:00,NA,"Morning",2,"Gull spp.","Mew Gull","Hand Caught (killed)",2,"Clear",NA,"structure"
"2422",2020,"June",2020-06-10,1899-12-31 08:30:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Clear",NA,"short grass"
"2423",2020,"June",2020-06-10,1899-12-31 20:24:00,NA,"Evening",52,"Goose spp.","Canada Goose","Observed",0,"Clear","451-500","woodland"
