"year","month","date","time","arrival","time_of_day","count","guild","species","action","num_destroyed","weather","altitude","cover_type"
2020,"May",2020-05-21,1899-12-31 20:10:00,1,"Evening",0,"Duck spp.","Mallard","Paintball",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-21,1899-12-31 16:04:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-21,1899-12-31 16:05:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-21,1899-12-31 14:15:00,1,"Afternoon",6,"Duck spp.","Northern Shoveler","Pyrotechnics",0,"Partly cloudy","101-150","temporary standing water"
2020,"May",2020-05-21,1899-12-31 15:29:00,1,"Afternoon",0,"Duck spp.","Northern Shoveler","Paintball",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-21,1899-12-31 20:09:00,1,"Evening",0,"Duck spp.","Northern Shoveler","Paintball",0,"Partly cloudy","0-50","temporary standing water"
2020,"May",2020-05-22,1899-12-31 12:45:00,1,"Afternoon",2,"Raven","Common Raven","Observed",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-22,1899-12-31 07:23:00,1,"Morning",2,"Duck spp.","Mallard","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-22,1899-12-31 08:53:00,1,"Morning",0,"Duck spp.","Mallard","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-22,1899-12-31 06:40:00,1,"Morning",0,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Partly cloudy","0-50","runway"
2020,"May",2020-05-22,1899-12-31 06:29:00,1,"Morning",8,"Gull spp.","Mew Gull","Harassment Shooting",0,"Partly cloudy","0-50","short grass"
2020,"May",2020-05-22,1899-12-31 06:35:00,1,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2020,"May",2020-05-22,1899-12-31 10:09:00,1,"Morning",0,"None","None","Public Relations",0,"Partly cloudy",NA,NA
2020,"May",2020-05-22,1899-12-31 07:22:00,1,"Morning",5,"Duck spp.","Northern Shoveler","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-22,1899-12-31 08:54:00,1,"Morning",0,"Duck spp.","Northern Shoveler","Physical Harassment",0,"Partly cloudy","51-100","temporary standing water"
2020,"May",2020-05-26,1899-12-31 06:43:00,1,"Morning",2,"Raven","Common Raven","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 06:55:00,1,"Morning",50,"Gull spp.","Herring Gull","Harassment Shooting",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 06:56:00,1,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 06:57:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 07:06:00,1,"Morning",1,"Gull spp.","Herring Gull","Harassment Shooting",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 07:10:00,1,"Morning",1,"Gull spp.","Herring Gull","Shooting",1,"Cloudy","0-50","taxiway"
2020,"May",2020-05-26,1899-12-31 06:15:00,1,"Morning",1,"Mammal","Red Fox","Observed",0,"Cloudy","0-50","short grass"
2020,"May",2020-05-26,1899-12-31 11:53:00,1,"Morning",1,"Mammal","Red Fox","Pyrotechnics",0,"Cloudy","0-50","short grass"
2020,"May",2020-05-26,1899-12-31 19:10:00,1,"Evening",2,"Duck spp.","American Wigeon","Vehicle Hazed",0,"Partly cloudy","0-50","short grass"
2020,"May",2020-05-26,1899-12-31 20:51:00,1,"Evening",10,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","101-150","short grass"
2020,"May",2020-05-26,1899-12-31 19:30:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-26,1899-12-31 14:39:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-26,1899-12-31 14:40:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-26,1899-12-31 19:07:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 06:51:00,1,"Morning",25,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","short grass"
2020,"May",2020-05-27,1899-12-31 06:50:00,1,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","runway"
2020,"May",2020-05-27,1899-12-31 06:47:00,1,"Morning",20,"Gull spp.","Herring Gull","Physical Harassment",0,"Cloudy","0-50","runway"
2020,"May",2020-05-27,1899-12-31 06:45:00,1,"Morning",5,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","runway"
2020,"May",2020-05-27,1899-12-31 13:20:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 13:21:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 12:45:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 12:46:00,1,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 20:31:00,1,"Evening",8,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Partly cloudy","101-150","short grass"
2020,"May",2020-05-27,1899-12-31 14:52:00,1,"Afternoon",2,"Raven","Common Raven","Observed",0,"Partly cloudy",NA,"short grass"
2020,"May",2020-05-27,1899-12-31 18:48:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-27,1899-12-31 18:50:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 06:43:00,1,"Morning",2,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-28,1899-12-31 06:58:00,1,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-28,1899-12-31 06:59:00,1,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2020,"May",2020-05-28,1899-12-31 06:52:00,1,"Morning",11,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","runway"
2020,"May",2020-05-28,1899-12-31 09:23:00,1,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 09:24:00,1,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 19:35:00,1,"Evening",10,"Goose spp.","Canada Goose","Vehicle Hazed",0,"Cloudy","101-150","short grass"
2020,"May",2020-05-28,1899-12-31 18:05:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 18:06:00,1,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 15:57:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 15:58:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 15:35:00,1,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"May",2020-05-28,1899-12-31 14:52:00,1,"Afternoon",16,"Pigeon","Rock Dove","Observed",0,"Cloudy",NA,"structure"
2020,"May",2020-05-29,1899-12-31 09:28:00,1,"Morning",1,"Raptor","Bald Eagle","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2020,"May",2020-05-29,1899-12-31 15:10:00,1,"Afternoon",1,"Raptor","Bald Eagle","Observed",0,"Partly cloudy","0-50","woodland"
2020,"May",2020-05-29,1899-12-31 06:43:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"May",2020-05-29,1899-12-31 06:44:00,1,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"May",2020-05-29,1899-12-31 18:32:00,1,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-29,1899-12-31 18:50:00,1,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-29,1899-12-31 18:51:00,1,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"May",2020-05-29,1899-12-31 18:35:00,1,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-01,1899-12-31 06:43:00,NA,"Morning",30,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
2020,"June",2020-06-01,1899-12-31 06:45:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","51-100","runway"
2020,"June",2020-06-01,1899-12-31 06:18:00,NA,"Morning",1,"Crane","Sandhill Crane","Observed",0,"Cloudy","0-50","asphalt/concrete"
2020,"June",2020-06-01,1899-12-31 14:37:00,NA,"Afternoon",8,"Swallow spp.","Cliff Swallow","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-01,1899-12-31 20:57:00,NA,"Evening",6,"Swallow spp.","Cliff Swallow","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-01,1899-12-31 17:10:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-01,1899-12-31 18:20:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-01,1899-12-31 17:54:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-02,1899-12-31 06:44:00,NA,"Morning",21,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","151-200","runway"
2020,"June",2020-06-02,1899-12-31 07:34:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 07:35:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 07:46:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 07:48:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 08:11:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 08:12:00,NA,"Morning",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 06:40:00,NA,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Clear","0-50","taxiway"
2020,"June",2020-06-02,1899-12-31 08:33:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 08:34:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 09:01:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 09:02:00,NA,"Morning",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 10:00:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-02,1899-12-31 10:01:00,NA,"Morning",4,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-03,1899-12-31 06:38:00,NA,"Morning",5,"Gull spp.","Herring Gull","Vehicle Hazed",0,"Partly cloudy","0-50","taxiway"
2020,"June",2020-06-03,1899-12-31 06:45:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-03,1899-12-31 06:46:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2020,"June",2020-06-03,1899-12-31 06:41:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Partly cloudy","0-50","short grass"
2020,"June",2020-06-04,1899-12-31 06:15:00,NA,"Morning",1,"Raptor","Bald Eagle","Observed",0,"Partly cloudy","51-100","woodland"
2020,"June",2020-06-04,1899-12-31 12:35:00,NA,"Afternoon",10,"Swallow spp.","Cliff Swallow","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 06:33:00,NA,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2020,"June",2020-06-04,1899-12-31 06:46:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-04,1899-12-31 06:53:00,NA,"Morning",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2020,"June",2020-06-04,1899-12-31 12:36:00,NA,"Afternoon",1,"Swallow spp.","Tree Swallow","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 20:55:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 15:49:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 18:53:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 19:01:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-04,1899-12-31 19:02:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-05,1899-12-31 06:53:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-05,1899-12-31 06:54:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-05,1899-12-31 19:40:00,NA,"Evening",4,"Goose spp.","Canada Goose","Pyrotechnics",0,"Partly cloudy","101-150","short grass"
2020,"June",2020-06-05,1899-12-31 18:50:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-05,1899-12-31 18:51:00,NA,"Evening",1,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-05,1899-12-31 18:37:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-05,1899-12-31 18:38:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-05,1899-12-31 15:48:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 06:53:00,NA,"Morning",43,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-08,1899-12-31 06:55:00,NA,"Morning",42,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-08,1899-12-31 09:09:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 15:51:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 18:40:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 15:50:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 18:41:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 18:42:00,NA,"Evening",2,"Gull spp.","Mew Gull","Egg Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 19:38:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-08,1899-12-31 19:25:00,NA,"Evening",1,"Raptor","Osprey","Vehicle Hazed",0,"Cloudy","51-100","short grass"
2020,"June",2020-06-08,1899-12-31 17:10:00,NA,"Evening",1,"Raptor","Osprey","Observed",0,"Cloudy","51-100","woodland"
2020,"June",2020-06-09,1899-12-31 07:20:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","0-50","taxiway"
2020,"June",2020-06-09,1899-12-31 07:21:00,NA,"Morning",30,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","101-150","taxiway"
2020,"June",2020-06-09,1899-12-31 13:53:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-09,1899-12-31 07:15:00,NA,"Morning",2,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
2020,"June",2020-06-09,1899-12-31 19:00:00,NA,"Evening",2,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","short grass"
2020,"June",2020-06-09,1899-12-31 14:25:00,NA,"Afternoon",2,"Duck spp.","Mallard","Paintball",0,"Partly cloudy","0-50","temporary standing water"
2020,"June",2020-06-09,1899-12-31 15:34:00,NA,"Afternoon",1,"Raptor","Osprey","Observed",0,"Partly cloudy","51-100","river"
2020,"June",2020-06-09,1899-12-31 16:14:00,NA,"Afternoon",1,"Mammal","Red Fox","Observed",0,"Partly cloudy","0-50","woodland"
2020,"June",2020-06-10,1899-12-31 06:15:00,NA,"Morning",1,"Raptor","Bald Eagle","Observed",0,"Clear","51-100","woodland"
2020,"June",2020-06-10,1899-12-31 06:30:00,NA,"Morning",40,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","0-50","runway"
2020,"June",2020-06-10,1899-12-31 06:31:00,NA,"Morning",40,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","0-50","runway"
2020,"June",2020-06-10,1899-12-31 06:34:00,NA,"Morning",20,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
2020,"June",2020-06-10,1899-12-31 06:38:00,NA,"Morning",30,"Gull spp.","Herring Gull","Harassment Shooting",0,"Clear","0-50","runway"
2020,"June",2020-06-10,1899-12-31 06:39:00,NA,"Morning",10,"Gull spp.","Herring Gull","Pyrotechnics",0,"Clear","51-100","runway"
2020,"June",2020-06-10,1899-12-31 06:33:00,NA,"Morning",1,"Gull spp.","Mew Gull","Shooting",1,"Clear","0-50","runway"
2020,"June",2020-06-10,1899-12-31 09:50:00,NA,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","structure"
2020,"June",2020-06-10,1899-12-31 09:51:00,NA,"Morning",0,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
2020,"June",2020-06-10,1899-12-31 09:45:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
2020,"June",2020-06-10,1899-12-31 09:46:00,NA,"Morning",2,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","51-100","taxiway"
2020,"June",2020-06-10,1899-12-31 11:15:00,NA,"Morning",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 11:16:00,NA,"Morning",2,"Gull spp.","Mew Gull","Hand Caught (killed)",2,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 08:30:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Clear",NA,"short grass"
2020,"June",2020-06-10,1899-12-31 20:24:00,NA,"Evening",52,"Goose spp.","Canada Goose","Observed",0,"Clear","451-500","woodland"
2020,"June",2020-06-10,1899-12-31 18:38:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 18:39:00,NA,"Evening",2,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 18:54:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 18:55:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Clear",NA,"structure"
2020,"June",2020-06-10,1899-12-31 20:32:00,NA,"Evening",1,"Raptor","Osprey","Observed",0,"Clear","151-200","runway"
2020,"June",2020-06-11,1899-12-31 06:43:00,NA,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
2020,"June",2020-06-11,1899-12-31 06:44:00,NA,"Morning",1,"Gull spp.","Mew Gull","Pyrotechnics",0,"Clear","0-50","taxiway"
2020,"June",2020-06-11,1899-12-31 12:41:00,NA,"Afternoon",3,"Shorebird","Semipalmated Plover","Observed",0,"Clear","0-50","ramp"
2020,"June",2020-06-11,1899-12-31 17:20:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-11,1899-12-31 17:21:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-11,1899-12-31 17:22:00,NA,"Evening",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-11,1899-12-31 16:25:00,NA,"Afternoon",1,"Raptor","Osprey","Observed",0,"Partly cloudy","0-50","river"
2020,"June",2020-06-12,1899-12-31 06:38:00,NA,"Morning",9,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2020,"June",2020-06-12,1899-12-31 06:39:00,NA,"Morning",5,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2020,"June",2020-06-12,1899-12-31 06:46:00,NA,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-12,1899-12-31 06:47:00,NA,"Morning",7,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-12,1899-12-31 06:52:00,NA,"Morning",1,"Mammal","Red Fox","Observed",0,"Partly cloudy",NA,"short grass"
2020,"June",2020-06-12,1899-12-31 18:27:00,NA,"Evening",9,"Gull spp.","Herring Gull","Harassment Shooting",0,"Cloudy","101-150","taxiway"
2020,"June",2020-06-12,1899-12-31 18:28:00,NA,"Evening",0,"Gull spp.","Herring Gull","Pyrotechnics",0,"Cloudy","101-150","taxiway"
2020,"June",2020-06-12,1899-12-31 20:12:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-12,1899-12-31 15:29:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-12,1899-12-31 19:46:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Cloudy",NA,"structure"
2020,"June",2020-06-12,1899-12-31 18:18:00,NA,"Evening",3,"Gull spp.","Mew Gull","Vehicle Hazed",0,"Cloudy","0-50","taxiway"
2020,"June",2020-06-12,1899-12-31 14:39:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Observed",0,"Cloudy",NA,"structure"
2020,"June",2020-06-12,1899-12-31 15:02:00,NA,"Afternoon",1,"Raptor","Osprey","Vehicle Hazed",0,"Cloudy","0-50","structure"
2020,"June",2020-06-15,1899-12-31 06:30:00,NA,"Morning",10,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","taxiway"
2020,"June",2020-06-15,1899-12-31 06:31:00,NA,"Morning",10,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","taxiway"
2020,"June",2020-06-15,1899-12-31 06:32:00,NA,"Morning",1,"Gull spp.","Herring Gull","Harassment Shooting",0,"Partly cloudy","0-50","taxiway"
2020,"June",2020-06-15,1899-12-31 06:43:00,NA,"Morning",15,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-15,1899-12-31 06:45:00,NA,"Morning",6,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","0-50","runway"
2020,"June",2020-06-15,1899-12-31 06:46:00,NA,"Morning",8,"Gull spp.","Herring Gull","Pyrotechnics",0,"Partly cloudy","51-100","runway"
2020,"June",2020-06-15,1899-12-31 13:46:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-15,1899-12-31 13:47:00,NA,"Afternoon",2,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-15,1899-12-31 13:36:00,NA,"Afternoon",1,"Gull spp.","Mew Gull","Nest Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-15,1899-12-31 13:37:00,NA,"Afternoon",3,"Gull spp.","Mew Gull","Egg Removal",0,"Partly cloudy",NA,"structure"
2020,"June",2020-06-15,1899-12-31 16:35:00,NA,"Afternoon",1,"Gull spp.","Herring Gull","Shooting",1,"Rain",NA,"taxiway"
2020,"June",2020-06-15,1899-12-31 19:31:00,NA,"Evening",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","runway"
2020,"June",2020-06-15,1899-12-31 19:30:00,NA,"Evening",4,"Gull spp.","Herring Gull","Pyrotechnics",0,"Rain","0-50","taxiway"
2020,"June",2020-06-15,1899-12-31 19:01:00,NA,"Evening",1,"Gull spp.","Mew Gull","Observed",0,"Rain",NA,"structure"
2020,"June",2020-06-15,1899-12-31 18:55:00,NA,"Evening",1,"Gull spp.","Mew Gull","Nest Removal",0,"Rain",NA,"structure"
2020,"June",2020-06-15,1899-12-31 17:29:00,NA,"Evening",1,"Raptor","Osprey","Observed",0,"Rain","0-50","structure"
2020,"June",2020-06-15,1899-12-31 19:20:00,NA,"Evening",2,"Mammal","Red Fox","Observed",0,"Rain",NA,"woodland"
